2.630524339001895306e+00
7.037743626100539940e-01
7.057804536131278006e-01
3.071372573509784321e+00
3.067771351172968508e+00
1.786297563254020559e+01
2.899197899265427480e+00
6.490055886356291381e+00
6.594827067378020047e+00
4.520386627424697876e+10
2.513122895035630092e+07
2.513122895035630092e+07
2.513122895035630092e+07
2.513122895035630092e+07
2.822476961511653519e+10
1.000000000000000000e+00
2.513122895035630092e+07
1.043565543518459870e+00
