3.572365481994530523e+00
5.871021748872971152e-02
5.593485668959836954e-02
3.226121984761443628e-01
3.244371120145935206e-01
1.944174099726531679e+01
7.628330492854604294e+00
7.655729162906612650e+00
2.282567025327778831e-01
