sessionID,command_id,distance,direction,anomalyScore,isAnomaly
CLI-20260723-001214,7,1.42488,-2.55383,0.112218,1
CLI-20260723-001214,8,1.14887,-0.74475,0.114237,1
CLI-20260723-001214,9,0.862256,-1.03014,0.11954,1
CLI-20260723-001214,10,0.123107,1.27182,0.116529,1
CLI-20260723-001214,11,1.29742,0.048727,0.123217,1
CLI-20260723-001228,2,0.59251,0.232634,2.67009e-05,0
CLI-20260723-001228,3,1.35715,-1.46409,0.239252,1
CLI-20260723-001228,4,1.78267,1.19408,0.108188,1
CLI-20260723-001228,5,1.60072,-1.08346,0.115893,1
CLI-20260723-001228,6,0.794869,-3.0277,0.122686,1
CLI-20260723-001228,7,0.758872,-0.303374,0.127583,1
CLI-20260723-001228,8,1.12524,2.16116,0.114217,1
CLI-20260723-001228,9,0.110327,1.32028,0.111307,1
CLI-20260723-001228,10,1.95904,2.9568,0.112567,1
CLI-20260723-001228,11,0.915771,-0.14735,0.128203,1
CLI-20260723-001251,2,1.31911,0.842494,6.94526e-06,0
CLI-20260723-001251,3,1.9439,2.94316,0.217007,1
CLI-20260723-001251,4,0.870424,1.61196,0.16135,1
CLI-20260723-001251,5,1.19886,0.992827,0.129787,1
CLI-20260723-001251,6,1.42934,1.96843,0.0988784,1
CLI-20260723-001251,7,0.97556,2.90997,0.108323,1
CLI-20260723-001251,8,1.58428,-0.79958,0.113739,1
CLI-20260723-001251,9,1.24558,2.41481,0.118582,1
CLI-20260723-001251,10,1.79014,0.283499,0.133529,1
CLI-20260723-001251,11,1.06838,2.31414,0.109182,1
CLI-20260723-001551,2,11.0602,1.11024,9.61634e-06,0
CLI-20260723-001551,3,0.446713,-1.89226,0.286558,1
CLI-20260723-001551,4,5.13675,-2.16469,0.107164,1
CLI-20260723-001551,5,1.43655,-2.53391,0.136126,1
CLI-20260723-001551,6,5.70909,0.326981,0.126975,1
CLI-20260723-001551,7,3.45708,-1.32331,0.125477,1
CLI-20260723-001551,9,4.20571,0.852531,1.97343e-06,0
CLI-20260723-001551,10,5.72286,3.07577,0.110112,1
CLI-20260723-001551,11,0.529899,-1.15954,0.133221,1
CLI-20260723-001616,2,4.75443,0.97665,1.16028e-06,0
CLI-20260723-001616,3,3.73708,0.385587,0.123976,1
CLI-20260723-001616,4,3.32884,3.12612,0.106124,1
CLI-20260723-001616,5,0.75439,-2.45265,0.11539,1
CLI-20260723-001616,6,6.54974,-0.290763,0.117814,1
CLI-20260723-001616,7,2.72085,2.59262,0.133166,1
CLI-20260723-001616,8,2.33495,1.6494,0.112778,1
CLI-20260723-001616,9,4.89613,-3.01922,0.112476,1
CLI-20260723-001616,10,0.915981,2.3751,0.125641,1
CLI-20260723-001616,11,1.96945,-0.155305,0.121731,1
CLI-20260723-001634,2,3.21638,0.246905,7.55421e-07,0
CLI-20260723-001634,3,2.02806,2.73642,0.195299,1
CLI-20260723-001634,4,7.03202,1.43933,0.101501,1
CLI-20260723-001634,5,1.52135,-0.611849,0.113068,1
CLI-20260723-001634,6,3.76741,-1.94647,0.11391,1
CLI-20260723-001634,7,0.806296,3.13708,0.136153,1
CLI-20260723-001634,8,2.53635,-0.090219,0.123408,1
CLI-20260723-001634,9,0.926599,-0.760434,0.129028,1
CLI-20260723-001634,10,4.48578,2.94499,0.110229,1
CLI-20260723-001634,11,8.78346,0.017909,0.121137,1
CLI-20260723-001648,2,2.82808,0.597123,3.42594e-06,0
CLI-20260723-001648,3,1.84231,2.45225,0.173764,1
CLI-20260723-001648,4,8.7759,0.143148,0.115483,1
CLI-20260723-001648,5,6.90137,3.13188,0.113674,1
CLI-20260723-001648,6,3.23666,-1.47529,0.112902,1
CLI-20260723-001648,7,2.40831,2.09698,0.121007,1
CLI-20260723-001648,8,0.166955,1.99242,0.107445,1
CLI-20260723-001648,9,1.77566,-2.46907,0.117011,1
CLI-20260723-001648,10,3.09378,0.843442,0.124126,1
CLI-20260723-001648,11,1.42986,-0.480188,0.124539,1
CLI-20260723-001704,2,11.5782,0.861509,6.1536e-06,0
CLI-20260723-001704,3,0.194562,-2.66882,0.277506,1
CLI-20260723-001704,4,8.75852,-2.21109,0.110027,1
CLI-20260723-001704,6,6.12534,0.758139,6.92557e-05,0
CLI-20260723-001704,7,0.420556,1.48638,0.106141,1
CLI-20260723-001704,8,3.37538,1.98917,0.107453,1
CLI-20260723-001704,9,0.403783,-1.92812,0.116368,1
CLI-20260723-001704,10,1.67062,-0.411148,0.117989,1
CLI-20260723-001704,11,0.075285,2.67397,0.123216,1
CLI-20260723-001721,2,11.1422,1.07209,4.86586e-06,0
CLI-20260723-001721,3,4.67381,-0.575584,0.116479,1
CLI-20260723-001721,4,0.056069,-1.33886,0.147136,1
CLI-20260723-001721,5,6.66029,-1.79887,0.110619,1
CLI-20260723-001721,6,1.31769,0.097088,0.147282,1
CLI-20260723-001721,7,3.02699,-2.98812,0.11722,1
CLI-20260723-001721,8,2.95681,1.23373,0.121128,1
CLI-20260723-001721,9,1.64348,-0.47032,0.118763,1
CLI-20260723-001721,10,3.77551,2.18866,0.126509,1
CLI-20260723-001721,11,3.74623,0.864952,0.119528,1
CLI-20260723-001750,2,3.50736,1.21862,4.6278e-05,0
CLI-20260723-001750,3,6.14361,0.267734,0.123059,1
CLI-20260723-001750,4,6.33115,2.54367,0.101051,1
CLI-20260723-001750,5,3.34705,-1.76293,0.110233,1
CLI-20260723-001750,6,5.07514,1.12558,0.122079,1
CLI-20260723-001750,7,2.07871,-0.240656,0.117628,1
CLI-20260723-001750,9,1.2745,-3.0198,6.60425e-06,0
CLI-20260723-001750,10,3.03044,-3.01354,0.116946,1
CLI-20260723-001750,11,0.433892,-1.18151,0.125582,1
CLI-20260723-001845,2,5.97998,1.35098,3.73709e-05,0
CLI-20260723-001845,4,1.57343,1.71205,0.169994,1
CLI-20260723-001845,5,6.45425,-0.813227,0.10973,1
CLI-20260723-001845,6,1.62781,2.89521,0.135985,1
CLI-20260723-001845,7,4.08773,1.93647,0.111107,1
CLI-20260723-001845,8,3.22119,1.87134,0.119515,1
CLI-20260723-001845,9,1.44115,-1.74926,0.1165,1
CLI-20260723-001845,10,8.74426,-0.168009,0.12397,1
CLI-20260723-001845,11,3.80849,-2.38349,0.132301,1
CLI-20260723-001920,2,7.28877,1.41111,3.63084e-05,0
CLI-20260723-001920,3,2.95206,-1.71227,0.218681,1
CLI-20260723-001920,4,7.06748,-0.374046,0.132264,1
CLI-20260723-001920,5,1.15753,0.813331,0.150162,1
CLI-20260723-001920,8,6.66868,2.26299,0.115261,1
CLI-20260723-001920,9,3.15643,-1.81568,0.108692,1
CLI-20260723-001920,10,2.64851,-2.66995,0.125097,1
CLI-20260723-001934,2,6.83777,1.17737,2.13639e-05,0
CLI-20260723-001934,3,1.11758,-2.09907,0.107338,1
CLI-20260723-001934,4,1.90909,1.1855,0.133903,1
CLI-20260723-001934,5,1.25261,-2.89114,0.237586,1
CLI-20260723-001934,6,2.76326,0.536142,0.126383,1
CLI-20260723-001934,7,1.41407,-0.955289,0.123828,1
CLI-20260723-001934,8,4.75203,-1.1104,0.108871,1
CLI-20260723-001934,9,5.4586,1.61128,0.140383,1
CLI-20260723-001934,10,3.0932,0.309256,0.128049,1
CLI-20260723-001934,11,10.4888,-2.37865,0.221931,1
CLI-20260723-002000,2,10.1173,1.5708,7.26104e-06,0
CLI-20260723-002000,3,5.48992,1.5708,0.179094,1
CLI-20260723-002000,4,14.8006,1.5708,0.118737,1
CLI-20260723-002000,5,17.2354,-1.5708,0.207734,1
CLI-20260723-002000,6,11.4285,0,0.29906,1
CLI-20260723-002000,7,1.3156,-2.35598,0.141502,1
CLI-20260723-002000,8,0.745098,-1.18903,0.125641,1
CLI-20260723-002000,10,0.141471,0.366975,2.17269e-06,0
CLI-20260723-002000,11,0.069603,-0.087538,0.13284,1
CLI-20260723-002014,2,11.3065,-1.5708,3.57017e-05,0
CLI-20260723-002014,3,5.96172,1.5708,0.107231,1
CLI-20260723-002014,4,7.75176,1.5708,0.11038,1
CLI-20260723-002014,5,9.93634,-1.5708,0.106871,1
CLI-20260723-002014,6,16.0566,0,0.132654,1
CLI-20260723-002014,7,0.750196,2.75349,0.1443,1
CLI-20260723-002014,9,1.40021,-0.828194,4.13559e-06,0
CLI-20260723-002014,11,0.87339,0.912989,1.32199e-06,0
CLI-20260723-002041,2,18.8219,-1.5708,0.00023085,1
CLI-20260723-002041,3,19.2429,0,0.166331,1
CLI-20260723-002041,4,11.2192,0,0.149757,1
CLI-20260723-002041,5,19.0427,-1.5708,0.238903,1
CLI-20260723-002041,6,10.6464,3.14159,0.139437,1
CLI-20260723-002041,7,0.17306,0.664075,0.116652,1
CLI-20260723-002041,9,1.02517,-2.93444,4.48192e-06,0
CLI-20260723-002041,10,0.609656,1.27503,0.120505,1
CLI-20260723-002054,2,14.0745,3.14159,7.89327e-05,0
CLI-20260723-002054,3,8.39586,0,0.133723,1
CLI-20260723-002054,4,14.2345,1.5708,0.125561,1
CLI-20260723-002054,5,8.11985,1.5708,0.114822,1
CLI-20260723-002054,6,15.5036,1.5708,0.114095,1
CLI-20260723-002054,7,1.82569,-2.11957,0.104123,1
CLI-20260723-002054,8,1.58835,-0.150606,0.122954,1
CLI-20260723-002054,9,1.62461,-1.44718,0.119663,1
CLI-20260723-002054,10,0.622196,0.950669,0.139139,1
CLI-20260723-002054,11,1.96739,2.55393,0.112889,1
CLI-20260723-002108,2,14.1593,3.14159,3.7104e-05,0
CLI-20260723-002108,3,10.7415,1.5708,0.106788,1
CLI-20260723-002108,4,8.49723,0,0.112463,1
CLI-20260723-002108,5,7.41519,-1.5708,0.117419,1
CLI-20260723-002108,6,16.8492,-1.5708,0.204336,1
CLI-20260723-002108,7,0.581786,-1.66464,0.289417,1
CLI-20260723-002108,8,1.82155,-1.64969,0.117419,1
CLI-20260723-002108,9,1.6256,3.00131,0.120573,1
CLI-20260723-002108,10,1.11804,-0.827809,0.116329,1
CLI-20260723-002108,11,1.87774,3.06924,0.115374,1
CLI-20260723-002122,2,10.1644,1.5708,2.64741e-05,0
CLI-20260723-002122,3,7.09602,3.14159,0.187293,1
CLI-20260723-002122,4,11.2393,1.5708,0.121985,1
CLI-20260723-002122,5,11.8128,1.5708,0.113939,1
CLI-20260723-002122,6,14.1988,1.5708,0.115791,1
CLI-20260723-002122,7,1.19676,-2.83255,0.104964,1
CLI-20260723-002122,8,1.86245,1.68321,0.122354,1
CLI-20260723-002122,9,0.10021,-2.14595,0.116219,1
CLI-20260723-002122,10,1.34833,-2.12828,0.120603,1
CLI-20260723-002137,2,8.65064,3.14159,2.19415e-05,0
CLI-20260723-002137,3,8.23288,1.5708,0.105679,1
CLI-20260723-002137,4,18.6918,-1.5708,0.157724,1
CLI-20260723-002137,5,7.58063,0,0.228066,1
CLI-20260723-002137,6,14.0907,1.5708,0.126474,1
CLI-20260723-002137,7,0.858178,-2.16284,0.106423,1
CLI-20260723-002137,8,0.383112,1.664,0.11784,1
CLI-20260723-002137,9,1.48891,2.87194,0.114187,1
CLI-20260723-002137,10,0.656281,-0.428056,0.122041,1
CLI-20260723-002137,11,1.83313,-2.23864,0.116357,1
CLI-20260723-002151,2,8.43241,-1.5708,4.0652e-05,0
CLI-20260723-002151,3,12.5865,1.5708,0.107489,1
CLI-20260723-002151,4,7.38287,1.5708,0.117545,1
CLI-20260723-002151,5,8.4859,0,0.108285,1
CLI-20260723-002151,6,6.41668,1.5708,0.137757,1
CLI-20260723-002151,7,1.02275,1.67232,0.116373,1
CLI-20260723-002151,8,0.840066,0.329951,0.130601,1
CLI-20260723-002151,9,1.59618,-0.428501,0.121618,1
CLI-20260723-002151,10,1.7413,1.82575,0.12625,1
CLI-20260723-002151,11,0.629299,-1.65832,0.120366,1
CLI-20260723-002208,2,7.27206,1.5708,1.73522e-05,0
CLI-20260723-002208,3,19.7276,0,0.116179,1
CLI-20260723-002208,4,14.9026,0,0.149358,1
CLI-20260723-002208,5,11.1508,3.14159,0.119538,1
CLI-20260723-002208,6,19.6568,0,0.1339,1
CLI-20260723-002208,8,0.190476,0.279844,0.163797,1
CLI-20260723-002208,10,0.09758,-1.47613,0.116843,1
CLI-20260723-002224,2,17.1851,-1.5708,0.000137315,0
CLI-20260723-002224,3,17.7605,0,0.137564,1
CLI-20260723-002224,4,15.4486,-1.5708,0.263059,1
CLI-20260723-002224,5,19.8632,3.14159,0.150201,1
CLI-20260723-002224,6,17.7671,1.5708,0.125609,1
CLI-20260723-002224,7,1.922,1.27031,0.122064,1
CLI-20260723-002224,8,1.07775,-2.4913,0.110058,1
CLI-20260723-002224,9,0.72617,2.09783,0.118655,1
CLI-20260723-002224,10,0.343633,-1.63192,0.121371,1
CLI-20260723-002224,11,0.698061,1.38938,0.128095,1
CLI-20260723-002248,2,1997.63,1.39674,65.7816,1
CLI-20260723-002248,3,4330.98,-0.120223,315.484,1
CLI-20260723-002248,4,6569.49,0.331914,708.938,1
CLI-20260723-002248,5,5492.3,-0.708182,502.303,1
CLI-20260723-002248,6,2677.61,-2.94607,119.114,1
CLI-20260723-002248,7,1.26949,-2.12777,0.350214,1
CLI-20260723-002248,11,0.24772,-2.37972,0.128954,1
CLI-20260723-002332,2,9151.4,-0.87267,1391.1,1
CLI-20260723-002332,3,9155.2,-0.87241,1398.69,1
CLI-20260723-002332,4,2595.51,-2.55873,112.436,1
CLI-20260723-002332,5,2673.83,1.83733,119.404,1
CLI-20260723-002332,6,8654.44,1.04446,1250.43,1
CLI-20260723-002332,8,0.609453,1.89132,0.604162,1
CLI-20260723-002332,9,1.96668,-1.20378,0.116046,1
CLI-20260723-002332,10,0.060434,2.12878,0.128058,1
CLI-20260723-002332,11,1.86797,-0.371062,0.124072,1
CLI-20260723-002347,2,3943.75,2.69137,257.643,1
CLI-20260723-002347,3,8959.51,2.78331,1342.11,1
CLI-20260723-002347,4,1884.92,2.54096,59.4792,1
CLI-20260723-002347,5,3935.42,-0.531812,257.457,1
CLI-20260723-002347,6,2475.83,-3.11475,101.892,1
CLI-20260723-002347,7,1.61574,-2.61471,0.235724,1
CLI-20260723-002347,8,0.87154,1.74291,0.110251,1
CLI-20260723-002347,9,0.645873,2.34807,0.117561,1
CLI-20260723-002347,11,0.568923,-2.80506,0.115632,1
CLI-20260723-002405,2,6780.06,1.34657,765.774,1
CLI-20260723-002405,3,8762.77,-1.18497,1284.54,1
CLI-20260723-002405,4,5519.29,1.01669,500.291,1
CLI-20260723-002405,5,9931.35,1.04038,1646.2,1
CLI-20260723-002405,6,3150.33,2.38901,165.506,1
CLI-20260723-002405,8,0.137685,-2.72902,0.268952,1
CLI-20260723-002405,9,1.94422,-2.07248,0.117407,1
CLI-20260723-002405,11,1.66711,-0.320595,0.125752,1
CLI-20260723-002438,2,9654.4,-0.623803,1550.48,1
CLI-20260723-002438,3,7211.57,2.27309,871.81,1
CLI-20260723-002438,4,7140.3,2.75784,853.222,1
CLI-20260723-002438,5,838.598,2.07932,11.7318,1
CLI-20260723-002438,6,2240.25,-0.381274,82.2944,1
CLI-20260723-002438,7,1.85534,1.26484,0.142792,1
CLI-20260723-002438,8,0.11949,2.23249,0.116272,1
CLI-20260723-002438,9,1.95746,-2.82265,0.116877,1
CLI-20260723-002438,10,1.47592,-0.1728,0.126551,1
CLI-20260723-002438,11,1.34072,0.898005,0.123172,1
CLI-20260723-002459,2,4106.57,-0.4484,277.149,1
CLI-20260723-002459,3,6835.12,-2.593,780.051,1
CLI-20260723-002459,4,2238.33,0.983407,83.5591,1
CLI-20260723-002459,5,6475.26,1.77222,697.334,1
CLI-20260723-002459,6,6647.12,-1.2443,735.283,1
CLI-20260723-002459,7,1.42629,-1.35923,1.0662,1
CLI-20260723-002459,8,1.09034,2.16874,0.110399,1
CLI-20260723-002459,9,0.228667,2.2297,0.116943,1
CLI-20260723-002459,11,1.43303,0.124058,0.174077,1
CLI-20260723-002515,2,6008.48,1.02956,598.938,1
CLI-20260723-002515,3,1101.2,2.57833,20.1815,1
CLI-20260723-002515,4,2538.28,1.87582,107.205,1
CLI-20260723-002515,5,5557.15,-2.95655,516.131,1
CLI-20260723-002515,6,3032.96,1.5891,155.98,1
CLI-20260723-002515,7,1.49327,2.09543,0.179964,1
CLI-20260723-002515,8,1.99552,0.95665,0.127535,1
CLI-20260723-002515,9,0.43743,-2.89229,0.111959,1
CLI-20260723-002532,2,8042.04,1.59819,1077.79,1
CLI-20260723-002532,3,6666.65,2.54015,743.084,1
CLI-20260723-002532,4,9771.31,0.741709,1595.24,1
CLI-20260723-002532,5,2392.14,-0.730769,90.887,1
CLI-20260723-002532,6,1444.38,1.12865,34.2697,1
CLI-20260723-002532,8,1.86962,1.60821,0.163299,1
CLI-20260723-002532,9,1.60163,-0.015517,0.124589,1
CLI-20260723-002532,10,1.22921,2.16251,0.121855,1
CLI-20260723-002532,11,1.80123,0.933635,0.121067,1
CLI-20260723-002546,2,2747.44,1.10642,124.011,1
CLI-20260723-002546,3,1846.91,-2.49999,56.7636,1
CLI-20260723-002546,4,7156.33,-2.81023,858.544,1
CLI-20260723-002546,5,5206.15,1.72034,453.075,1
CLI-20260723-002546,6,3753.25,-2.887,234.821,1
CLI-20260723-002546,8,1.38665,-0.632017,0.214671,1
CLI-20260723-002546,9,1.55421,2.39244,0.114244,1
CLI-20260723-002546,10,1.32535,1.70878,0.10811,1
CLI-20260723-002546,11,1.35378,-0.184743,0.123219,1
CLI-20260723-002602,2,2839.24,3.06086,132.988,1
CLI-20260723-002602,3,5098.79,-0.384742,432.615,1
CLI-20260723-002602,4,762.197,1.54902,9.55646,1
CLI-20260723-002602,5,8802.85,-0.651508,1296.13,1
CLI-20260723-002602,6,568.08,-0.44372,4.93093,1
CLI-20260723-002602,7,0.222088,-1.08502,0.255197,1
CLI-20260723-002602,8,0.267722,1.34267,0.122366,1
CLI-20260723-002602,9,0.674616,-1.64422,0.121112,1
CLI-20260723-002602,10,1.40514,2.64967,0.121327,1
CLI-20260723-002602,11,1.54886,0.556666,0.133772,1
CLI-20260723-002628,8,0.1244,0.227464,4.58345e-06,0
CLI-20260723-002628,9,1.71157,-2.1384,0.227238,1
CLI-20260723-002628,10,0.700903,-1.60119,0.119406,1
CLI-20260723-002642,4,1,2,4.69823e-05,0
CLI-20260723-002642,8,0.248972,-2.86584,0.239632,1
CLI-20260723-002642,9,0.296187,2.55479,0.115819,1
CLI-20260723-002642,10,0.889743,-0.144995,0.13026,1
CLI-20260723-002642,11,0.12165,-1.22461,0.135666,1
CLI-20260723-002726,2,1,2,0.00019608,1
CLI-20260723-002726,5,1,2,0.171886,1
CLI-20260723-002726,6,1,2,0.108259,1
CLI-20260723-002726,7,1.9231,-3.06275,0.235564,1
CLI-20260723-002726,8,1.31,-0.412261,0.117347,1
CLI-20260723-002726,9,1.60311,0.606356,0.142862,1
CLI-20260723-002726,10,1.06519,-0.50582,0.121877,1
CLI-20260723-002726,11,1.70232,0.913898,0.124135,1
CLI-20260723-002744,7,0.812827,-2.68109,5.98793e-06,0
CLI-20260723-002744,8,1.16768,-1.02978,0.213339,1
CLI-20260723-002744,11,0.075017,-0.930454,0.128639,1
CLI-20260723-002805,4,1,2,0.000114474,0
CLI-20260723-002805,5,1,2,0.113234,1
CLI-20260723-002805,7,1.984,2.91577,0.206622,1
CLI-20260723-002805,8,0.505078,-0.101715,0.119174,1
CLI-20260723-002805,10,0.916775,1.58116,5.33446e-06,0
CLI-20260723-002820,7,1.38568,2.85679,4.54859e-06,0
CLI-20260723-002820,8,0.050693,0.738806,0.143889,1
CLI-20260723-002820,9,1.42875,-2.62068,0.114449,1
CLI-20260723-002820,10,1.60168,-0.769949,0.111717,1
CLI-20260723-002820,11,1.28843,-2.95852,0.117129,1
CLI-20260723-002834,6,1,2,4.35217e-05,0
CLI-20260723-002834,7,0.729316,0.874167,0.118357,1
CLI-20260723-002834,8,1.77357,-0.5087,0.128768,1
CLI-20260723-002834,9,1.37415,-0.803559,0.13561,1
CLI-20260723-002834,10,0.202834,2.38076,0.124971,1
CLI-20260723-002850,2,1,2,0.000183377,1
CLI-20260723-002850,4,1,2,0.169631,1
CLI-20260723-002850,7,1.55628,-1.31196,0.249339,1
CLI-20260723-002850,8,0.768552,0.219412,0.123769,1
CLI-20260723-002850,9,0.283154,-2.09355,0.118908,1
CLI-20260723-002850,10,0.892755,1.51651,0.119813,1
CLI-20260723-002850,11,0.090194,-0.315894,0.12277,1
CLI-20260723-002905,7,1.74922,0.092483,2.95195e-06,0
CLI-20260723-002905,9,1.11364,-0.823094,0.216166,1
CLI-20260723-002905,10,0.713158,-1.43413,0.258575,1
CLI-20260723-002905,11,0.44638,-1.11805,0.122262,1
CLI-20260723-002918,4,1,2,0.000106009,0
CLI-20260723-002918,7,1.52832,2.45714,0.202477,1
CLI-20260723-002918,9,0.50031,0.628959,8.29641e-07,0
CLI-20260723-002918,11,0.310262,2.45365,1.34542e-06,0
CLI-20260723-002944,2,1,2,0.000235953,1
CLI-20260723-002944,3,16.5843,0,0.142812,1
CLI-20260723-002944,4,-3.01015,1.0689,0.13771,1
CLI-20260723-002944,8,-2.90446,-0.604993,0.317822,1
CLI-20260723-002944,9,0.865124,1.44332,0.17883,1
CLI-20260723-002944,10,-0.177097,0.023615,0.13226,1
CLI-20260723-003001,2,-8.15691,-1.1799,0.0953326,1
CLI-20260723-003001,3,1.57209,1.41999,0.136942,1
CLI-20260723-003001,4,8.3844,0,0.115097,1
CLI-20260723-003001,5,-8.76519,-0.481926,0.593527,1
CLI-20260723-003001,6,1.3505,2.41805,0.199304,1
CLI-20260723-003001,7,17.4488,0,0.118918,1
CLI-20260723-003001,8,0.338143,-2.22887,0.148857,1
CLI-20260723-003001,9,1.12948,0.300743,0.120805,1
CLI-20260723-003016,2,15.0306,3.14159,0.000103245,0
CLI-20260723-003016,3,18.0912,0,0.139267,1
CLI-20260723-003016,6,7460.11,0.479679,925.411,1
CLI-20260723-003016,7,-2.08058,-1.30535,0.230925,1
CLI-20260723-003016,9,0.6615,-0.018589,0.157373,1
CLI-20260723-003016,10,1.09745,1.37864,0.122459,1
CLI-20260723-003016,11,1.6149,1.69289,0.122567,1
CLI-20260723-003046,2,0.969984,-1.09758,3.47461e-05,0
CLI-20260723-003046,3,-3.7739,1.39566,0.254475,1
CLI-20260723-003046,4,19.3435,-1.5708,0.167835,1
CLI-20260723-003046,6,1.89178,-0.138908,0.151365,1
CLI-20260723-003046,7,6.80634,-1.5708,0.11028,1
CLI-20260723-003046,9,-5.30048,2.06919,0.180461,1
CLI-20260723-003046,10,1.56243,2.66923,0.116268,1
CLI-20260723-003046,11,4182.66,1.5985,291.82,1
CLI-20260723-003102,2,0.414883,-2.49411,2.87911e-06,0
CLI-20260723-003102,3,4407.25,-2.62718,324.729,1
CLI-20260723-003102,4,11.1032,3.14159,0.124844,1
CLI-20260723-003102,5,19.8177,-1.5708,0.167965,1
CLI-20260723-003102,7,1.83843,1.0804,0.136535,1
CLI-20260723-003102,9,1.67721,2.55723,0.107955,1
CLI-20260723-003102,10,1.23347,2.6832,0.117756,1
CLI-20260723-003102,11,6663.49,0.560185,740.93,1
