sessionID,command_id,distance,direction,anomalyScore,isAnomaly
CLI-20260723-020239,10,-0.177097,0.023615,0.000824147,1
CLI-20260723-020253,2,-8.15691,-1.1799,0.0139735,1
CLI-20260723-020253,3,1.57209,1.41999,1.07859e-05,0
CLI-20260723-020253,4,8.3844,0,1.83438e-05,0
CLI-20260723-020253,5,-8.76519,-0.481926,0.0277903,1
CLI-20260723-020253,6,1.3505,2.41805,5.77508e-06,0
CLI-20260723-020253,7,17.4488,0,0.00233077,1
CLI-20260723-020253,8,0.338143,-2.22887,3.38493e-05,0
CLI-20260723-020253,9,1.12948,0.300743,0.00170973,1
CLI-20260723-020308,2,15.0306,3.14159,0.00407733,1
CLI-20260723-020308,3,18.0912,0,0.000675585,1
CLI-20260723-020308,6,7460.11,0.479679,8914.86,1
CLI-20260723-020308,7,-2.08057,-1.30535,1.6807,1
CLI-20260723-020308,9,0.6615,-0.018589,0.0489742,1
CLI-20260723-020308,10,1.09745,1.37864,0.0834271,1
CLI-20260723-020308,11,1.6149,1.69289,0.0882406,1
CLI-20260723-020322,2,0.969984,-1.09758,7.0901e-05,0
CLI-20260723-020322,3,-3.7739,1.39566,0.0021298,1
CLI-20260723-020322,4,19.3435,-1.5708,0.010827,1
CLI-20260723-020322,6,1.89178,-0.138908,2.08077e-05,0
CLI-20260723-020322,7,6.80634,-1.5708,0.00100397,1
CLI-20260723-020322,9,-5.30048,2.06919,0.00504179,1
CLI-20260723-020322,10,1.56243,2.66923,4.87307e-06,0
CLI-20260723-020322,11,4182.66,1.5985,2779.35,1
CLI-20260723-020340,2,0.414883,-2.49412,0.000127499,0
CLI-20260723-020340,3,4407.25,-2.62718,3097.49,1
CLI-20260723-020340,4,11.1032,3.14159,0.00359124,1
CLI-20260723-020340,5,19.8177,-1.5708,0.0116935,1
CLI-20260723-020340,7,1.83843,1.0804,6.27125e-06,0
CLI-20260723-020340,9,1.6772,2.55723,4.50031e-06,0
CLI-20260723-020340,10,1.23347,2.6832,3.8994e-06,0
CLI-20260723-020340,11,6663.49,0.560185,7080.88,1
CLI-20260723-020354,2,-3.15243,-2.08171,0.0010716,1
CLI-20260723-020354,4,3953.22,0.96504,2479.74,1
CLI-20260723-020354,5,7318.47,2.78461,8694.66,1
CLI-20260723-020354,6,1.10507,-2.86891,0.0153912,1
CLI-20260723-020354,7,1.99122,0.050787,0.0107623,1
CLI-20260723-020354,9,8849.57,0.292464,12518.9,1
CLI-20260723-020354,10,-5.62721,2.47803,0.00977001,1
CLI-20260723-020410,2,0.529505,-2.07989,0.000111211,0
CLI-20260723-020410,4,2918.24,1.35783,1345.59,1
CLI-20260723-020410,5,-8.95914,-0.844277,4.04342,1
CLI-20260723-020410,6,8662.83,3.0384,12002.5,1
CLI-20260723-020410,7,1.94348,-2.84729,0.00332665,1
CLI-20260723-020410,9,2618.45,0.07737,1082.47,1
CLI-20260723-020410,11,0.97135,1.30508,0.00126509,1
CLI-20260723-020429,2,1.14452,0.450158,5.4147e-05,0
CLI-20260723-020429,3,0.680841,-0.043297,1.02153e-05,0
CLI-20260723-020429,5,1.52787,-0.07142,1.02752e-05,0
CLI-20260723-020429,7,13.3174,3.14159,0.00180039,1
CLI-20260723-020429,8,1.83144,-2.71024,5.77514e-05,0
CLI-20260723-020429,10,0.746721,2.89723,3.58691e-06,0
CLI-20260723-020444,3,6.66101,-1.5708,0.00171161,1
CLI-20260723-020444,4,19.3558,1.5708,0.000298769,1
CLI-20260723-020444,5,-0.694095,-1.79845,0.00212681,1
CLI-20260723-020444,7,1.11715,-2.15129,0.00138807,1
CLI-20260723-020444,8,457.896,1.43643,29.2678,1
CLI-20260723-020444,9,0.982452,-0.746751,3.10291,1
CLI-20260723-020444,11,-8.6047,-2.36457,0.0111954,1
CLI-20260723-020501,2,1,2,7.33085e-06,0
CLI-20260723-020501,4,1627.8,2.4005,414.899,1
CLI-20260723-020501,5,1.64856,-0.565579,6.26999e-05,0
CLI-20260723-020501,6,-0.748192,-2.09734,1.93167e-05,0
CLI-20260723-020501,7,1.54998,2.50763,5.10957e-06,0
CLI-20260723-020501,9,12.0259,-1.5708,0.00193767,1
CLI-20260723-020559,7,0.775209,-2.13009,0.000161746,0
CLI-20260723-020559,8,0.76416,2.38779,4.69015e-06,0
CLI-20260723-020559,9,1.09243,-0.422104,2.37658e-05,0
CLI-20260723-020559,10,1.42835,-1.69044,0.000101888,0
CLI-20260723-020559,11,1.36408,-1.69916,9.7789e-05,0
CLI-20260723-020614,7,1.43697,0.958757,9.44772e-05,0
CLI-20260723-020614,8,1.96574,-2.80132,0.000210471,1
CLI-20260723-020614,11,1.00848,1.06641,4.82472e-06,0
CLI-20260723-020628,8,0.832556,-0.160771,8.21524e-06,0
CLI-20260723-020628,9,0.867792,2.97617,1.36065e-05,0
CLI-20260723-020628,10,0.683851,-2.29259,6.21142e-05,0
CLI-20260723-020628,11,1.54953,3.13938,3.42631e-05,0
CLI-20260723-020649,7,1.54306,0.273071,4.83998e-05,0
CLI-20260723-020649,8,0.128545,-1.63884,2.32398e-05,0
CLI-20260723-020649,9,0.884643,-2.49483,2.0771e-05,0
CLI-20260723-020649,10,1.82355,0.76135,6.35159e-06,0
CLI-20260723-020649,11,1.58119,2.99582,2.81925e-06,0
CLI-20260723-020707,7,0.191185,0.237891,4.15395e-05,0
CLI-20260723-020707,8,1.27182,-1.3128,6.72283e-05,0
CLI-20260723-020707,9,0.682366,-0.676811,2.10589e-05,0
CLI-20260723-020707,10,0.437676,0.767824,1.31059e-05,0
CLI-20260723-020707,11,0.118077,1.11612,4.50891e-06,0
CLI-20260723-020721,7,1.10079,-0.684307,5.69927e-05,0
CLI-20260723-020721,10,1.28605,2.87172,7.16374e-06,0
CLI-20260723-020746,7,1.70349,-2.87824,0.000409333,1
CLI-20260723-020746,8,1.91316,1.71881,1.15389e-05,0
CLI-20260723-020746,9,0.257267,0.850327,8.10264e-05,0
CLI-20260723-020746,10,1.93653,1.99868,3.95559e-06,0
CLI-20260723-020746,11,0.529618,0.554776,3.59816e-06,0
CLI-20260723-020801,7,1.18785,1.67082,9.9461e-06,0
CLI-20260723-020801,8,1.27092,-0.822426,6.99951e-05,0
CLI-20260723-020801,9,0.358501,-0.018422,6.56598e-06,0
CLI-20260723-020820,7,1.37658,0.905192,9.34673e-05,0
CLI-20260723-020820,8,0.099037,0.946121,4.84979e-06,0
CLI-20260723-020820,10,0.561089,-0.405833,1.12041e-05,0
CLI-20260723-020820,11,1.05184,-0.763242,1.06604e-05,0
CLI-20260723-020837,7,1.42661,2.5044,2.48502e-05,0
CLI-20260723-020837,8,1.35286,-1.59046,9.61815e-05,0
CLI-20260723-020837,9,0.715558,-1.86125,0.000101834,0
CLI-20260723-020837,10,1.1466,2.57113,3.87248e-06,0
CLI-20260723-020837,11,0.6564,1.72492,5.78644e-06,0
CLI-20260723-020900,2,-9.36102,-2.29056,0.0201119,1
CLI-20260723-020900,3,-9.02874,-0.048463,0.0230497,1
CLI-20260723-020900,4,-4.04373,-2.96425,0.00239739,1
CLI-20260723-020900,5,-7.16626,2.0623,0.011236,1
CLI-20260723-020900,6,-8.6848,-1.00203,0.0172882,1
CLI-20260723-020900,7,1.68866,2.6701,4.86544e-06,0
CLI-20260723-020900,8,0.061623,1.84593,5.63083e-06,0
CLI-20260723-020900,9,1.94219,-0.983981,4.04601e-05,0
CLI-20260723-020900,10,1.39798,-0.875589,1.812e-05,0
CLI-20260723-020900,11,1.91748,2.23556,4.62108e-06,0
CLI-20260723-020916,2,-3.22352,-1.78069,0.00105995,1
CLI-20260723-020916,3,-4.54556,1.95696,0.00295462,1
CLI-20260723-020916,4,-2.00545,3.12314,0.000306637,1
CLI-20260723-020916,5,-3.88551,1.92321,0.00186883,1
CLI-20260723-020916,6,-8.43209,-0.783293,0.0163205,1
CLI-20260723-020916,7,1.85263,2.2389,4.66063e-06,0
CLI-20260723-020916,8,0.184861,-1.2824,1.04889e-05,0
CLI-20260723-020916,9,1.03052,0.662571,6.15554e-06,0
CLI-20260723-020916,11,1.19264,-1.26597,6.39146e-06,0
CLI-20260723-020936,2,-4.70893,1.66878,0.00360018,1
CLI-20260723-020936,3,-7.09278,-1.61684,0.00972001,1
CLI-20260723-020936,4,-4.50969,2.14162,0.00275426,1
CLI-20260723-020936,5,-5.67139,-0.979842,0.00505199,1
CLI-20260723-020936,6,-9.493,-0.279688,0.0257815,1
CLI-20260723-020936,7,1.8499,-1.02304,5.34149e-05,0
CLI-20260723-020936,10,1.01809,-2.31291,9.46565e-05,0
CLI-20260723-020936,11,0.967101,0.263343,7.22212e-06,0
CLI-20260723-020952,2,-3.32583,-0.81819,0.000739194,1
CLI-20260723-020952,3,-9.42329,0.613807,0.029868,1
CLI-20260723-020952,4,-0.418322,0.025863,7.99336e-06,0
CLI-20260723-020952,5,-9.10117,0.637058,0.0282683,1
CLI-20260723-020952,6,-9.45963,1.29276,0.0275869,1
CLI-20260723-020952,7,0.077179,1.44415,4.17334e-06,0
CLI-20260723-020952,8,1.78106,2.33475,4.52502e-06,0
CLI-20260723-020952,9,1.99109,-0.894564,4.07539e-05,0
CLI-20260723-021009,2,-6.77032,-1.89601,0.00845375,1
CLI-20260723-021009,3,-2.76755,-2.09903,0.000767489,1
CLI-20260723-021009,4,-7.39257,0.196234,0.0146112,1
CLI-20260723-021009,5,-2.02117,-0.001013,0.000157951,0
CLI-20260723-021009,6,-8.775,-1.7333,0.0192749,1
CLI-20260723-021009,7,0.251295,0.709129,4.20029e-06,0
CLI-20260723-021009,8,1.62438,0.130103,7.05525e-06,0
CLI-20260723-021009,9,1.2892,-0.676177,2.14564e-05,0
CLI-20260723-021009,10,0.924684,-2.76365,2.47199e-06,0
CLI-20260723-021009,11,1.32547,0.108646,7.2511e-06,0
CLI-20260723-021026,2,-1.62309,-2.29612,0.00012043,0
CLI-20260723-021026,3,-9.30314,2.99673,0.0193818,1
CLI-20260723-021026,4,-9.72674,-1.60548,0.0247488,1
CLI-20260723-021026,5,-2.16093,-0.605381,7.89315e-05,0
CLI-20260723-021026,6,-0.356041,-0.551518,1.21925e-05,0
CLI-20260723-021026,7,0.108402,2.66829,4.76428e-06,0
CLI-20260723-021026,8,1.77918,2.21731,4.63622e-06,0
CLI-20260723-021026,9,1.85798,-1.23034,1.64311e-05,0
CLI-20260723-021026,10,1.30391,-1.10073,1.00166e-05,0
CLI-20260723-021026,11,1.50989,1.79747,4.80377e-06,0
CLI-20260723-021043,2,-4.71237,-0.538542,0.00275134,1
CLI-20260723-021043,3,-5.15448,2.63928,0.00384026,1
CLI-20260723-021043,4,-3.96767,-1.95433,0.00212535,1
CLI-20260723-021043,5,-0.862979,2.53925,8.41827e-06,0
CLI-20260723-021043,6,-8.69756,-1.33966,0.0176933,1
CLI-20260723-021043,7,1.45491,-2.4703,0.00011327,0
CLI-20260723-021043,9,0.738123,0.720114,6.35412e-06,0
CLI-20260723-021043,10,0.738362,-0.862097,9.18917e-06,0
CLI-20260723-021043,11,0.142109,0.053533,8.5607e-06,0
CLI-20260723-021058,2,-8.86338,-2.54559,0.0167865,1
CLI-20260723-021058,3,-6.67791,1.48369,0.0105248,1
CLI-20260723-021058,4,-7.82705,-1.84756,0.0135012,1
CLI-20260723-021058,5,-3.90441,-0.510259,0.00151277,1
CLI-20260723-021058,6,-8.77569,-2.25835,0.0179122,1
CLI-20260723-021058,7,0.367004,1.84739,5.64757e-06,0
CLI-20260723-021058,8,0.241512,-1.76512,9.31103e-05,0
CLI-20260723-021058,9,0.441601,-0.599003,1.05117e-05,0
CLI-20260723-021112,2,-6.9874,-2.29757,0.00894008,1
CLI-20260723-021112,3,-0.507667,-0.380294,9.98725e-06,0
CLI-20260723-021112,4,-8.13898,-1.84506,0.0151197,1
CLI-20260723-021112,5,-2.4675,1.78929,0.000328244,1
CLI-20260723-021112,6,-3.48043,-2.24306,0.00175546,1
CLI-20260723-021112,7,0.618787,1.06283,1.8679e-05,0
CLI-20260723-021112,8,0.49636,-2.7591,2.5196e-06,0
CLI-20260723-021112,9,0.26514,-1.57283,2.63558e-05,0
CLI-20260723-021112,10,1.13681,-3.13654,8.71137e-06,0
CLI-20260723-021112,11,1.79459,0.884759,5.16344e-06,0
CLI-20260723-021127,2,-8.79032,0.271023,0.0237194,1
CLI-20260723-021127,3,-9.17001,2.994,0.0186636,1
CLI-20260723-021127,4,-5.59629,-0.812975,0.0048383,1
CLI-20260723-021127,5,-1.38949,-0.522345,1.00589e-05,0
CLI-20260723-021127,6,-0.428897,-1.32369,1.1029e-05,0
CLI-20260723-021127,7,1.69122,1.88792,4.84735e-06,0
CLI-20260723-021127,8,0.055653,-1.29349,1.11012e-05,0
CLI-20260723-021127,9,0.408143,-1.09554,7.10155e-06,0
CLI-20260723-021127,10,1.48019,2.86866,3.80694e-06,0
CLI-20260723-021127,11,0.82819,1.12079,5.50009e-06,0
