3.572313539181106279e+00
5.870275864532675802e-02
5.591235281476219371e-02
1.500136531061186662e-01
1.533389249021111234e-01
3.597213489751061033e+00
2.489995056995343570e-02
2.511913612431626586e-02
1.021989184543287355e+00
1.525663166359685086e+01
5.697485048305474464e+01
3.039027756479067421e-01
